iso_code,year,age,method,contraceptive_prevalence
686,2012-2013,15-49,male_condom,0.6
686,2012-2013,15-49,vaginal_barrier_methods,0
686,2012-2013,15-49,implant,2.7
686,2012-2013,15-49,other_modern_methods,0.1
686,2012-2013,15-49,rhythm,0.5
686,2012-2013,15-49,withdrawal,0.2
686,2012-2013,15-49,other_traditional_methods,1.2000000000000002
688,1970,15-44,pill,1.3
688,1970,15-44,iud,0
688,1970,15-44,male_condom,2.4
688,1970,15-44,other_modern_methods,0
688,1970,15-44,rhythm,3.9
688,1970,15-44,withdrawal,44.1
688,1970,15-44,other_traditional_methods,0
688,2000,15-49,female_sterilization,0
688,2000,15-49,male_sterilization,0
688,2000,15-49,pill,4.5
688,2000,15-49,injectable,0
688,2000,15-49,iud,7.8
688,2000,15-49,male_condom,17.7
688,2000,15-49,vaginal_barrier_methods,2
688,2000,15-49,implant,0
688,2000,15-49,other_modern_methods,0
688,2000,15-49,rhythm,15
688,2000,15-49,withdrawal,11.3
688,2000,15-49,other_traditional_methods,1.2
688,2005-2006,15-49,female_sterilization,0.2
688,2005-2006,15-49,male_sterilization,0
688,2005-2006,15-49,pill,3.4
688,2005-2006,15-49,injectable,0
688,2005-2006,15-49,iud,6
688,2005-2006,15-49,male_condom,8.4
688,2005-2006,15-49,vaginal_barrier_methods,0.4
688,2005-2006,15-49,implant,0
688,2005-2006,15-49,other_modern_methods,0.2
688,2005-2006,15-49,rhythm,8
688,2005-2006,15-49,withdrawal,14
688,2005-2006,15-49,other_traditional_methods,0.5
688,2010,15-49,female_sterilization,0.2
688,2010,15-49,male_sterilization,0
688,2010,15-49,pill,4.4
688,2010,15-49,injectable,0
688,2010,15-49,iud,3.2
688,2010,15-49,male_condom,13.5
688,2010,15-49,vaginal_barrier_methods,0.1
688,2010,15-49,implant,0
688,2010,15-49,other_modern_methods,0.1
688,2010,15-49,rhythm,7.9
688,2010,15-49,withdrawal,30.3
688,2010,15-49,other_traditional_methods,1.1
688,2014,15-49,female_sterilization,0.4
688,2014,15-49,male_sterilization,0
688,2014,15-49,pill,3.3
688,2014,15-49,injectable,0
688,2014,15-49,iud,2.2
688,2014,15-49,male_condom,12.4
688,2014,15-49,vaginal_barrier_methods,0
688,2014,15-49,implant,0
688,2014,15-49,other_modern_methods,0.1
688,2014,15-49,rhythm,4.9
688,2014,15-49,withdrawal,35
688,2014,15-49,other_traditional_methods,0.1
694,1992,15+,pill,1.7
694,1992,15+,injectable,0.2
694,1992,15+,iud,0.4
694,1992,15+,male_condom,0.1
694,1992,15+,vaginal_barrier_methods,0
694,1992,15+,other_modern_methods,0
694,1992,15+,withdrawal,0
694,1992,15+,other_traditional_methods,0.1
694,2000,15-49,female_sterilization,0.2
694,2000,15-49,male_sterilization,0
694,2000,15-49,pill,2.5
694,2000,15-49,injectable,0.9
694,2000,15-49,iud,0.2
694,2000,15-49,male_condom,0.1
694,2000,15-49,vaginal_barrier_methods,0.1
694,2000,15-49,implant,0
694,2000,15-49,other_modern_methods,0
694,2000,15-49,rhythm,0.1
694,2000,15-49,other_traditional_methods,0.3
694,2005,15-49,female_sterilization,0.1
694,2005,15-49,male_sterilization,0
694,2005,15-49,pill,2.5
694,2005,15-49,injectable,1.4
694,2005,15-49,iud,0.1
694,2005,15-49,male_condom,0.1
694,2005,15-49,vaginal_barrier_methods,0
694,2005,15-49,implant,0.1
694,2005,15-49,other_modern_methods,0
694,2005,15-49,rhythm,0
694,2005,15-49,withdrawal,0
694,2005,15-49,other_traditional_methods,0.9
694,2008,15-49,female_sterilization,0
694,2008,15-49,male_sterilization,0
694,2008,15-49,pill,2.3
694,2008,15-49,injectable,2.9
694,2008,15-49,iud,0.2
694,2008,15-49,male_condom,0.6
694,2008,15-49,vaginal_barrier_methods,0
694,2008,15-49,implant,0
694,2008,15-49,other_modern_methods,0
694,2008,15-49,rhythm,0.2
694,2008,15-49,withdrawal,0
694,2008,15-49,other_traditional_methods,1.9
694,2010,15-49,female_sterilization,0
694,2010,15-49,pill,4
694,2010,15-49,injectable,4.6
694,2010,15-49,male_condom,0.1
694,2010,15-49,implant,0.6
694,2010,15-49,other_modern_methods,0.7
694,2010,15-49,other_traditional_methods,1.1
694,2013,15-49,female_sterilization,0.5
694,2013,15-49,pill,3.9
694,2013,15-49,injectable,7.5
694,2013,15-49,iud,0.1
694,2013,15-49,male_condom,0.2
694,2013,15-49,implant,2.4
694,2013,15-49,other_modern_methods,0
694,2013,15-49,rhythm,0.1
694,2013,15-49,withdrawal,0.1
694,2013,15-49,other_traditional_methods,1.8
702,1973,15-44,female_sterilization,10.8
702,1973,15-44,male_sterilization,0
702,1973,15-44,pill,21.7
702,1973,15-44,iud,3.3
702,1973,15-44,male_condom,17
702,1973,15-44,other_modern_methods,0
702,1977,15-44,female_sterilization,21
702,1977,15-44,male_sterilization,0.9
702,1977,15-44,pill,17
702,1977,15-44,iud,3.1
702,1977,15-44,male_condom,20.8
702,1977,15-44,other_modern_methods,0
702,1982,15-44,female_sterilization,22.3
702,1982,15-44,male_sterilization,0.6
702,1982,15-44,pill,11.6
702,1982,15-44,male_condom,24.3
702,1982,15-44,other_modern_methods,0
702,1987,15-44,pill,7
702,1987,15-44,iud,5
702,1987,15-44,male_condom,17
702,1987,15-44,other_modern_methods,24
702,1992,15-44,pill,7
702,1992,15-44,iud,7
702,1992,15-44,male_condom,22
702,1992,15-44,other_modern_methods,16
702,1997,15-44,pill,10
702,1997,15-44,iud,5
702,1997,15-44,male_condom,22
702,1997,15-44,other_modern_methods,18
703,1991,15-44,female_sterilization,4
703,1991,15-44,pill,5
703,1991,15-44,iud,11
703,1991,15-44,male_condom,21
703,1997,15-44,female_sterilization,4.7
703,1997,15-44,pill,22.3
703,1997,15-44,iud,12.8
703,1997,15-44,male_condom,25.8
703,1997,15-44,other_modern_methods,0
705,1970,15-44,pill,8.4
705,1970,15-44,iud,4.6
705,1970,15-44,male_condom,1.2
705,1970,15-44,other_modern_methods,0
705,1970,15-44,rhythm,12.6
705,1970,15-44,withdrawal,43.8
705,1970,15-44,other_traditional_methods,0
705,1994-1995,15-44,female_sterilization,6
705,1994-1995,15-44,male_sterilization,0.1
705,1994-1995,15-44,pill,23.2
705,1994-1995,15-44,injectable,0.3
705,1994-1995,15-44,iud,22.9
705,1994-1995,15-44,male_condom,8.1
705,1994-1995,15-44,vaginal_barrier_methods,2.6
705,1994-1995,15-44,other_modern_methods,0
705,1994-1995,15-44,rhythm,7.5
705,1994-1995,15-44,withdrawal,8
705,1994-1995,15-44,other_traditional_methods,0.2
90,2006-2007,15-49,female_sterilization,13.3
90,2006-2007,15-49,male_sterilization,0.3
90,2006-2007,15-49,pill,1.3
90,2006-2007,15-49,injectable,8.8
90,2006-2007,15-49,iud,2.1
90,2006-2007,15-49,male_condom,1.5
90,2006-2007,15-49,vaginal_barrier_methods,0
90,2006-2007,15-49,implant,0
90,2006-2007,15-49,other_modern_methods,0
90,2006-2007,15-49,rhythm,4.7
90,2006-2007,15-49,withdrawal,2.2
90,2006-2007,15-49,other_traditional_methods,0.4
706,1999,15-49,female_sterilization,0
706,1999,15-49,male_sterilization,0
706,1999,15-49,pill,0.2
706,1999,15-49,injectable,0
706,1999,15-49,iud,0
706,1999,15-49,male_condom,0
706,1999,15-49,vaginal_barrier_methods,0.8
706,1999,15-49,implant,0
706,1999,15-49,other_modern_methods,0
706,1999,15-49,rhythm,0.1
706,1999,15-49,withdrawal,0.1
706,1999,15-49,other_traditional_methods,6.8
706,2006,15-49,female_sterilization,0
706,2006,15-49,male_sterilization,0
706,2006,15-49,pill,0.8
706,2006,15-49,injectable,0.2
706,2006,15-49,iud,0.1
706,2006,15-49,male_condom,0
706,2006,15-49,vaginal_barrier_methods,0
706,2006,15-49,implant,0
706,2006,15-49,other_modern_methods,0
706,2006,15-49,rhythm,0.4
706,2006,15-49,withdrawal,0.3
706,2006,15-49,other_traditional_methods,12.8
710,1987-1989,<50,female_sterilization,8
710,1987-1989,<50,male_sterilization,1.4
710,1987-1989,<50,pill,13.2
710,1987-1989,<50,injectable,19.6
710,1987-1989,<50,iud,5.3
710,1987-1989,<50,male_condom,0.7
710,1987-1989,<50,vaginal_barrier_methods,0.2
710,1987-1989,<50,other_modern_methods,0
710,1987-1989,<50,rhythm,0.2
710,1987-1989,<50,withdrawal,0.4
710,1987-1989,<50,other_traditional_methods,0.6
710,1998,15-49,female_sterilization,15.8
710,1998,15-49,male_sterilization,2.1
710,1998,15-49,pill,10.6
710,1998,15-49,injectable,23.2
710,1998,15-49,iud,1.8
710,1998,15-49,male_condom,1.7
710,1998,15-49,vaginal_barrier_methods,0
710,1998,15-49,other_modern_methods,0
710,1998,15-49,rhythm,0.3
710,1998,15-49,withdrawal,0.6
710,1998,15-49,other_traditional_methods,0.3
710,2003-2004,15-49,female_sterilization,14.3
710,2003-2004,15-49,male_sterilization,0.7
710,2003-2004,15-49,pill,10.9
710,2003-2004,15-49,injectable,28.4
710,2003-2004,15-49,iud,1
710,2003-2004,15-49,male_condom,4.6
710,2003-2004,15-49,vaginal_barrier_methods,0
710,2003-2004,15-49,implant,0
710,2003-2004,15-49,other_modern_methods,0
710,2003-2004,15-49,rhythm,0
710,2003-2004,15-49,withdrawal,0
710,2003-2004,15-49,other_traditional_methods,0
728,2006,15-49,female_sterilization,0
728,2006,15-49,pill,0.1584753184559719
728,2006,15-49,injectable,0
728,2006,15-49,iud,0
728,2006,15-49,male_condom,0.7978937092633273
728,2006,15-49,vaginal_barrier_methods,0.07414674888877466
728,2006,15-49,rhythm,0
728,2006,15-49,withdrawal,0.055025368480348745
728,2006,15-49,other_traditional_methods,2.4559657123574943
728,2010,15-49,female_sterilization,0.1
728,2010,15-49,male_sterilization,0
728,2010,15-49,pill,0.3
728,2010,15-49,injectable,0.4
728,2010,15-49,iud,0
728,2010,15-49,male_condom,0.4
728,2010,15-49,vaginal_barrier_methods,0
728,2010,15-49,implant,0
728,2010,15-49,other_modern_methods,0
728,2010,15-49,rhythm,1.7
728,2010,15-49,withdrawal,0.3
728,2010,15-49,other_traditional_methods,0.8
724,1977,18-49,female_sterilization,2.5
724,1977,18-49,male_sterilization,0
724,1977,18-49,pill,11
724,1977,18-49,injectable,0
724,1977,18-49,iud,0.5
724,1977,18-49,male_condom,4.6
724,1977,18-49,vaginal_barrier_methods,0
724,1977,18-49,other_modern_methods,0
724,1977,18-49,rhythm,6
724,1977,18-49,withdrawal,21.6
724,1977,18-49,other_traditional_methods,0.9
724,1985,18-49,female_sterilization,4.3
724,1985,18-49,male_sterilization,0.3
724,1985,18-49,pill,15.5
724,1985,18-49,injectable,0
724,1985,18-49,iud,5.7
724,1985,18-49,male_condom,12.2
724,1985,18-49,vaginal_barrier_methods,0
724,1985,18-49,other_modern_methods,0
724,1985,18-49,rhythm,3.6
724,1985,18-49,withdrawal,15.8
724,1985,18-49,other_traditional_methods,2.1
724,1994-1995,20-49,female_sterilization,12.1
724,1994-1995,20-49,male_sterilization,8.1
724,1994-1995,20-49,pill,14.6
724,1994-1995,20-49,injectable,0.2
724,1994-1995,20-49,iud,7.6
724,1994-1995,20-49,male_condom,24.3
724,1994-1995,20-49,vaginal_barrier_methods,0.6
724,1994-1995,20-49,other_modern_methods,0
724,1994-1995,20-49,rhythm,1.9
724,1994-1995,20-49,withdrawal,11.4
724,1994-1995,20-49,other_traditional_methods,0.3
724,1999,15-49,female_sterilization,10.1
724,1999,15-49,male_sterilization,9
724,1999,15-49,pill,13.1
724,1999,15-49,injectable,0.1
724,1999,15-49,iud,6.6
724,1999,15-49,male_condom,27
724,1999,15-49,vaginal_barrier_methods,0.1
724,1999,15-49,other_modern_methods,0
724,1999,15-49,rhythm,0.8
724,1999,15-49,withdrawal,4
724,1999,15-49,other_traditional_methods,0.9
724,2006,15-49,female_sterilization,5.6
724,2006,15-49,male_sterilization,7.9
724,2006,15-49,pill,17.2
724,2006,15-49,injectable,0.2
724,2006,15-49,iud,6.4
724,2006,15-49,male_condom,24.8
724,2006,15-49,vaginal_barrier_methods,0.2
724,2006,15-49,other_modern_methods,0
724,2006,15-49,rhythm,0.3
724,2006,15-49,withdrawal,1.9
724,2006,15-49,other_traditional_methods,1.3
144,1975,15-49,female_sterilization,9.8
144,1975,15-49,male_sterilization,0.8
144,1975,15-49,pill,1.7
144,1975,15-49,injectable,0.4
144,1975,15-49,iud,5.2
144,1975,15-49,male_condom,2.3
144,1975,15-49,vaginal_barrier_methods,0
144,1975,15-49,other_modern_methods,0
144,1975,15-49,rhythm,8.9
144,1975,15-49,withdrawal,1.6
144,1975,15-49,other_traditional_methods,3.7
144,1975,15-49,female_sterilization,8.1
144,1975,15-49,male_sterilization,1
144,1975,15-49,pill,2.4
144,1975,15-49,injectable,0
144,1975,15-49,iud,5.9
144,1975,15-49,male_condom,2.3
144,1975,15-49,vaginal_barrier_methods,0
144,1975,15-49,implant,0
144,1975,15-49,other_modern_methods,0
144,1977,15-49,female_sterilization,13.7
144,1977,15-49,male_sterilization,1.7
144,1977,15-49,pill,2.4
144,1977,15-49,injectable,0
144,1977,15-49,iud,5.4
144,1977,15-49,male_condom,3.7
144,1977,15-49,vaginal_barrier_methods,0
144,1977,15-49,implant,0
144,1977,15-49,other_modern_methods,0
144,1981-1982,15-49,female_sterilization,20
144,1981-1982,15-49,male_sterilization,3.9
144,1981-1982,15-49,pill,2.5
144,1981-1982,15-49,injectable,1.4
144,1981-1982,15-49,iud,3.1
144,1981-1982,15-49,male_condom,2.8
144,1981-1982,15-49,other_modern_methods,0
144,1981-1982,15-49,rhythm,10.3
144,1981-1982,15-49,withdrawal,3.5
144,1981-1982,15-49,other_traditional_methods,0.2
144,1982,15-49,female_sterilization,18.1
144,1982,15-49,male_sterilization,3.8
144,1982,15-49,pill,2.7
144,1982,15-49,iud,2.9
144,1982,15-49,male_condom,3.3
144,1982,15-49,other_modern_methods,1
144,1982,15-49,rhythm,14.2
144,1982,15-49,withdrawal,5.1
144,1982,15-49,other_traditional_methods,6.7
144,1987,15-49,female_sterilization,24.9
144,1987,15-49,male_sterilization,4.9
144,1987,15-49,pill,4.1
144,1987,15-49,iud,2.1
144,1987,15-49,male_condom,1.9
144,1987,15-49,other_modern_methods,2.7
144,1987,15-49,rhythm,14.9
144,1987,15-49,withdrawal,3.4
144,1987,15-49,other_traditional_methods,2.8
144,1993,15-49,female_sterilization,23.5
144,1993,15-49,male_sterilization,3.7
144,1993,15-49,pill,5.5
144,1993,15-49,injectable,4.6
144,1993,15-49,iud,3
144,1993,15-49,male_condom,3.3
144,1993,15-49,vaginal_barrier_methods,0
144,1993,15-49,implant,0.1
144,1993,15-49,other_modern_methods,0
144,1993,15-49,rhythm,15.2
144,1993,15-49,withdrawal,5
144,1993,15-49,other_traditional_methods,2.2
144,2000,15-49,female_sterilization,21
144,2000,15-49,male_sterilization,2.1
144,2000,15-49,pill,6.7
144,2000,15-49,injectable,10.8
144,2000,15-49,iud,5.1
144,2000,15-49,male_condom,3.7
144,2000,15-49,vaginal_barrier_methods,0
144,2000,15-49,implant,0.1
144,2000,15-49,other_modern_methods,0.1
144,2000,15-49,rhythm,11.9
144,2000,15-49,withdrawal,7.1
144,2000,15-49,other_traditional_methods,1.4
144,2006-2007,15-49,female_sterilization,16.3
144,2006-2007,15-49,male_sterilization,0.7
144,2006-2007,15-49,pill,8.1
144,2006-2007,15-49,injectable,14.8
144,2006-2007,15-49,iud,6.5
144,2006-2007,15-49,male_condom,5.7
144,2006-2007,15-49,implant,0.3
144,2006-2007,15-49,rhythm,10.1
144,2006-2007,15-49,withdrawal,5.8
144,2006-2007,15-49,other_traditional_methods,0.2
275,1996,15-49,pill,3.8
275,1996,15-49,iud,21.5
275,1996,15-49,other_modern_methods,5.4
275,2000,15-49,female_sterilization,2.7
275,2000,15-49,male_sterilization,0.1
275,2000,15-49,pill,5.8
275,2000,15-49,injectable,0.4
275,2000,15-49,iud,24.6
275,2000,15-49,male_condom,2.8
275,2000,15-49,vaginal_barrier_methods,0.3
275,2000,15-49,other_modern_methods,0
275,2000,15-49,rhythm,4
275,2000,15-49,withdrawal,5.5
275,2000,15-49,other_traditional_methods,5.3
275,2004,15-49,female_sterilization,2.7
275,2004,15-49,male_sterilization,0
275,2004,15-49,pill,6.2
275,2004,15-49,injectable,0.7
275,2004,15-49,iud,23.7
275,2004,15-49,male_condom,3.8
275,2004,15-49,vaginal_barrier_methods,0.2
275,2004,15-49,other_modern_methods,0
275,2004,15-49,rhythm,3.8
275,2004,15-49,withdrawal,5.2
275,2004,15-49,other_traditional_methods,4.3
275,2006-2007,15-49,pill,7
275,2006-2007,15-49,iud,24.8
275,2006-2007,15-49,other_modern_methods,7.1
275,2010,15-49,female_sterilization,2.6
275,2010,15-49,male_sterilization,0
275,2010,15-49,pill,6.7
275,2010,15-49,injectable,0.7
275,2010,15-49,iud,26.3
275,2010,15-49,male_condom,4.8
275,2010,15-49,implant,0
275,2010,15-49,other_modern_methods,0.3
275,2010,15-49,rhythm,2
275,2010,15-49,withdrawal,6.1
275,2010,15-49,other_traditional_methods,2.9
729,1978-1979,15-50,female_sterilization,0.3
729,1978-1979,15-50,male_sterilization,0
729,1978-1979,15-50,pill,3.1
729,1978-1979,15-50,injectable,0.2
729,1978-1979,15-50,iud,0.1
729,1978-1979,15-50,male_condom,0.1
729,1978-1979,15-50,vaginal_barrier_methods,0
729,1978-1979,15-50,other_modern_methods,0
729,1978-1979,15-50,rhythm,0.4
729,1978-1979,15-50,withdrawal,0.1
729,1978-1979,15-50,other_traditional_methods,0
729,1989-1990,15-49,female_sterilization,0.8
729,1989-1990,15-49,male_sterilization,0
729,1989-1990,15-49,pill,3.9
729,1989-1990,15-49,injectable,0.1
729,1989-1990,15-49,iud,0.7
729,1989-1990,15-49,male_condom,0.1
729,1989-1990,15-49,vaginal_barrier_methods,0
729,1989-1990,15-49,other_modern_methods,0
729,1989-1990,15-49,rhythm,2.2
729,1989-1990,15-49,withdrawal,0.3
729,1989-1990,15-49,other_traditional_methods,0.6
729,1992-1993,15-49,pill,5.1
729,1992-1993,15-49,iud,0.6
729,1992-1993,15-49,other_modern_methods,1.2
729,1999,15-49,female_sterilization,0
729,1999,15-49,male_sterilization,0
729,1999,15-49,pill,4
729,1999,15-49,injectable,0
729,1999,15-49,iud,0
729,1999,15-49,male_condom,0
729,1999,15-49,vaginal_barrier_methods,0
729,1999,15-49,other_modern_methods,1.4
729,1999,15-49,rhythm,2
729,1999,15-49,withdrawal,0
729,1999,15-49,other_traditional_methods,0
729,2006,15-49,female_sterilization,0.48477545996763055
729,2006,15-49,pill,6.23138689036219
729,2006,15-49,injectable,0.6632913867901222
729,2006,15-49,iud,0.439288866459644
729,2006,15-49,male_condom,0.01657934564172289
729,2006,15-49,vaginal_barrier_methods,0
729,2006,15-49,rhythm,0.2952239230125314
729,2006,15-49,withdrawal,0.11038857245106537
729,2006,15-49,other_traditional_methods,1.211245948886675
740,1992,15-44,female_sterilization,5.8
740,1992,15-44,male_sterilization,0
740,1992,15-44,pill,32.6
740,1992,15-44,injectable,1.9
740,1992,15-44,iud,1.4
740,1992,15-44,male_condom,4.8
740,1992,15-44,vaginal_barrier_methods,0
740,1992,15-44,implant,0
740,1992,15-44,other_modern_methods,0
740,1999-2000,15-49,female_sterilization,9.3
740,1999-2000,15-49,male_sterilization,0.1
740,1999-2000,15-49,pill,24.5
740,1999-2000,15-49,injectable,2.6
740,1999-2000,15-49,iud,1.7
740,1999-2000,15-49,male_condom,2.5
740,1999-2000,15-49,vaginal_barrier_methods,0
740,1999-2000,15-49,implant,0
740,1999-2000,15-49,other_modern_methods,0
740,1999-2000,15-49,rhythm,0.5
740,1999-2000,15-49,withdrawal,0.4
740,1999-2000,15-49,other_traditional_methods,0.5
740,2006,15-49,female_sterilization,9.1
740,2006,15-49,male_sterilization,0.1
740,2006,15-49,pill,27.3
740,2006,15-49,injectable,3.1
740,2006,15-49,iud,1.5
740,2006,15-49,male_condom,3.9
740,2006,15-49,vaginal_barrier_methods,0
740,2006,15-49,implant,0
740,2006,15-49,other_modern_methods,0
740,2006,15-49,rhythm,0.3
740,2006,15-49,withdrawal,0.1
740,2006,15-49,other_traditional_methods,0.2
740,2010,15-49,female_sterilization,11.1
740,2010,15-49,male_sterilization,0.1
740,2010,15-49,pill,24.7
740,2010,15-49,injectable,4.4
740,2010,15-49,iud,2
740,2010,15-49,male_condom,4.7
740,2010,15-49,vaginal_barrier_methods,0
740,2010,15-49,implant,0.2
740,2010,15-49,other_modern_methods,0.1
740,2010,15-49,rhythm,0.3
740,2010,15-49,withdrawal,0.1
748,1988-1989,15-49,female_sterilization,3.2
748,1988-1989,15-49,male_sterilization,0.2
748,1988-1989,15-49,pill,5.5
748,1988-1989,15-49,injectable,5.5
748,1988-1989,15-49,iud,1.8
748,1988-1989,15-49,male_condom,0.7
748,1988-1989,15-49,vaginal_barrier_methods,0.2
748,1988-1989,15-49,other_modern_methods,0
748,1988-1989,15-49,rhythm,0.5
748,1988-1989,15-49,withdrawal,1.2
748,1988-1989,15-49,other_traditional_methods,1.1
748,2000,15-49,female_sterilization,6
748,2000,15-49,male_sterilization,0
748,2000,15-49,pill,5.4
748,2000,15-49,injectable,11.6
748,2000,15-49,iud,1.2
748,2000,15-49,male_condom,1.8
748,2000,15-49,vaginal_barrier_methods,0
748,2000,15-49,implant,0
748,2000,15-49,other_modern_methods,0
748,2000,15-49,rhythm,0.4
748,2000,15-49,withdrawal,0.8
748,2000,15-49,other_traditional_methods,0.5
748,2002,15-49,female_sterilization,2.2
748,2002,15-49,pill,5.6
748,2002,15-49,injectable,13.5
748,2002,15-49,iud,0.9
748,2002,15-49,male_condom,16.2
748,2002,15-49,other_modern_methods,0.2
748,2002,15-49,rhythm,0.4
748,2002,15-49,withdrawal,0.6
748,2002,15-49,other_traditional_methods,0.5
748,2006-2007,15-49,female_sterilization,5.8
748,2006-2007,15-49,male_sterilization,0.2
748,2006-2007,15-49,pill,9.9
748,2006-2007,15-49,injectable,17.2
748,2006-2007,15-49,iud,1.4
748,2006-2007,15-49,male_condom,12.2
748,2006-2007,15-49,vaginal_barrier_methods,0
748,2006-2007,15-49,implant,0.1
748,2006-2007,15-49,other_modern_methods,0.1
748,2006-2007,15-49,rhythm,0.3
748,2006-2007,15-49,withdrawal,2.2
748,2006-2007,15-49,other_traditional_methods,1.3
748,2010,15-49,female_sterilization,5.2
748,2010,15-49,male_sterilization,0.3
748,2010,15-49,pill,10.7
748,2010,15-49,injectable,21.3
748,2010,15-49,iud,1.1
748,2010,15-49,male_condom,22.4
748,2010,15-49,vaginal_barrier_methods,0
748,2010,15-49,implant,1.8
748,2010,15-49,other_modern_methods,0.2
748,2010,15-49,rhythm,0.2
748,2010,15-49,withdrawal,1.1
748,2010,15-49,other_traditional_methods,0.8
752,1981,20-44,pill,23
752,1981,20-44,iud,20
752,1981,20-44,other_modern_methods,29
752,1996,18-44,pill,27.4
752,1996,18-44,injectable,0
752,1996,18-44,iud,16.2
752,1996,18-44,male_condom,16.4
752,1996,18-44,vaginal_barrier_methods,0.7
752,1996,18-44,implant,0
752,1996,18-44,other_modern_methods,4.1
752,1996,18-44,rhythm,2.6
752,1996,18-44,withdrawal,7.8
752,1996,18-44,other_traditional_methods,0
756,1980,See notes,pill,28
756,1980,See notes,injectable,0
756,1980,See notes,iud,10.6
756,1980,See notes,male_condom,8.4
756,1980,See notes,vaginal_barrier_methods,2.1
756,1980,See notes,other_modern_methods,15.8
756,1980,See notes,rhythm,4.2
756,1980,See notes,withdrawal,1.8
756,1980,See notes,other_traditional_methods,0.4
756,1994-1995,20-49,female_sterilization,13.8
756,1994-1995,20-49,male_sterilization,8.3
756,1994-1995,20-49,pill,34.1
756,1994-1995,20-49,injectable,0.3
756,1994-1995,20-49,iud,6
756,1994-1995,20-49,male_condom,14.2
756,1994-1995,20-49,vaginal_barrier_methods,0.9
756,1994-1995,20-49,other_modern_methods,0
756,1994-1995,20-49,rhythm,2.3
756,1994-1995,20-49,withdrawal,2.2
756,1994-1995,20-49,other_traditional_methods,0
760,1978,<50,female_sterilization,0.5
760,1978,<50,male_sterilization,0.1
760,1978,<50,pill,17.5
760,1978,<50,injectable,0.5
760,1978,<50,iud,0.9
760,1978,<50,male_condom,1
760,1978,<50,vaginal_barrier_methods,1.9
760,1978,<50,other_modern_methods,0
760,1978,<50,rhythm,4.2
760,1978,<50,withdrawal,2.3
760,1978,<50,other_traditional_methods,0.5
760,1993,15-49,female_sterilization,2.2
760,1993,15-49,male_sterilization,0
760,1993,15-49,pill,9.9
760,1993,15-49,injectable,0
760,1993,15-49,iud,15.7
760,1993,15-49,male_condom,0.3
760,1993,15-49,vaginal_barrier_methods,0.2
760,1993,15-49,other_modern_methods,0
760,1993,15-49,rhythm,6.7
760,1993,15-49,withdrawal,1
760,1993,15-49,other_traditional_methods,3.6
760,2001,15-49,female_sterilization,1.4
760,2001,15-49,male_sterilization,0
760,2001,15-49,pill,12.3
760,2001,15-49,injectable,0.3
760,2001,15-49,iud,20
760,2001,15-49,male_condom,0.9
760,2001,15-49,vaginal_barrier_methods,0.1
760,2001,15-49,other_modern_methods,0
760,2001,15-49,rhythm,8.6
760,2001,15-49,withdrawal,1
760,2001,15-49,other_traditional_methods,1.9
760,2006,15-49,female_sterilization,1.2
760,2006,15-49,male_sterilization,0
760,2006,15-49,pill,12.9
760,2006,15-49,injectable,0.9
760,2006,15-49,iud,25.7
760,2006,15-49,male_condom,1.6
760,2006,15-49,vaginal_barrier_methods,0.2
760,2006,15-49,implant,0
760,2006,15-49,other_modern_methods,0
760,2006,15-49,rhythm,9.2
760,2006,15-49,withdrawal,1.7
760,2006,15-49,other_traditional_methods,4.8
760,2009-2010,15-49,female_sterilization,2.6
760,2009-2010,15-49,pill,8.9
760,2009-2010,15-49,injectable,0.9
760,2009-2010,15-49,iud,22.8
760,2009-2010,15-49,male_condom,2.1
760,2009-2010,15-49,rhythm,8.9
760,2009-2010,15-49,other_traditional_methods,7.5
762,2000,15-49,female_sterilization,0.2
762,2000,15-49,male_sterilization,0.1
762,2000,15-49,pill,0.6
762,2000,15-49,injectable,0.9
762,2000,15-49,iud,25.1
762,2000,15-49,male_condom,0.4
762,2000,15-49,vaginal_barrier_methods,0
762,2000,15-49,implant,0
762,2000,15-49,other_modern_methods,0
762,2000,15-49,rhythm,2.5
762,2000,15-49,withdrawal,3
762,2000,15-49,other_traditional_methods,1.1
762,2005,15-49,female_sterilization,0.4
762,2005,15-49,male_sterilization,0.4
762,2005,15-49,pill,2.1
762,2005,15-49,injectable,2.4
762,2005,15-49,iud,26.3
762,2005,15-49,male_condom,1.4
762,2005,15-49,vaginal_barrier_methods,0
762,2005,15-49,implant,0
762,2005,15-49,other_modern_methods,0
762,2005,15-49,rhythm,0.3
762,2005,15-49,withdrawal,1.4
762,2005,15-49,other_traditional_methods,3.2
762,2007,15-49,pill,2.6
762,2007,15-49,injectable,0.7
762,2007,15-49,iud,25.9
762,2007,15-49,male_condom,1.3
762,2007,15-49,vaginal_barrier_methods,0.9
762,2007,15-49,implant,0
762,2007,15-49,other_modern_methods,0.3
762,2007,15-49,rhythm,1.9
762,2007,15-49,withdrawal,0.7
762,2007,15-49,other_traditional_methods,2.9
762,2012,15-49,female_sterilization,0.6
762,2012,15-49,pill,2.3
762,2012,15-49,injectable,2
762,2012,15-49,iud,18.5
762,2012,15-49,male_condom,2.2
762,2012,15-49,implant,0
762,2012,15-49,other_modern_methods,0
762,2012,15-49,rhythm,0.1
762,2012,15-49,withdrawal,1.9
762,2012,15-49,other_traditional_methods,0.1
764,1969-1970,15-44,female_sterilization,5.5
764,1969-1970,15-44,male_sterilization,2.1
764,1969-1970,15-44,pill,3.8
